cell,E,W,N,S
"(98, 1)",0,0,1,1
"(99, 1)",0,0,1,1
"(100, 1)",1,0,1,0
"(1, 2)",1,1,0,0
"(2, 2)",0,1,0,1
"(3, 2)",1,0,1,0
"(4, 2)",0,0,0,1
"(5, 2)",1,0,1,0
"(6, 2)",0,1,0,1
"(7, 2)",1,0,1,0
"(8, 2)",0,1,0,0
"(9, 2)",1,0,0,1
"(10, 2)",1,0,1,0
"(11, 2)",0,1,0,1
"(12, 2)",0,1,1,0
"(13, 2)",1,1,0,0
"(14, 2)",0,1,0,1
"(15, 2)",0,0,1,1
"(16, 2)",0,0,1,1
"(17, 2)",0,0,1,1
"(18, 2)",0,0,1,1
"(19, 2)",0,1,1,1
"(20, 2)",0,0,1,0
"(21, 2)",1,0,0,1
"(22, 2)",0,0,1,1
"(23, 2)",0,0,1,1
"(24, 2)",0,1,1,0
"(25, 2)",1,0,0,1
"(26, 2)",0,0,1,1
"(27, 2)",0,0,1,1
"(28, 2)",0,1,1,0
"(29, 2)",1,1,0,0
"(30, 2)",1,0,0,1
"(31, 2)",1,0,1,0
"(32, 2)",0,1,0,1
"(33, 2)",0,0,1,1
"(34, 2)",0,1,1,0
"(35, 2)",0,0,0,1
"(36, 2)",1,0,1,1
"(37, 2)",1,0,1,0
"(38, 2)",1,0,0,1
"(39, 2)",1,0,1,0
"(40, 2)",1,1,0,0
"(41, 2)",0,1,0,0
"(42, 2)",1,0,0,1
"(43, 2)",0,1,1,1
"(44, 2)",0,0,1,1
"(45, 2)",0,0,1,0
"(46, 2)",1,0,0,1
"(47, 2)",0,0,1,1
"(48, 2)",1,0,1,0
"(49, 2)",1,0,0,1
"(50, 2)",1,0,1,0
"(51, 2)",1,1,0,0
"(52, 2)",1,0,0,1
"(53, 2)",1,0,1,0
"(54, 2)",1,0,0,1
"(55, 2)",0,0,1,0
"(56, 2)",1,0,0,1
"(57, 2)",0,0,1,1
"(58, 2)",0,1,1,0
"(59, 2)",0,1,0,1
"(60, 2)",0,1,1,0
"(61, 2)",1,1,0,0
"(62, 2)",0,1,0,1
"(63, 2)",1,0,1,0
"(64, 2)",1,1,0,0
"(65, 2)",1,1,0,1
"(66, 2)",0,1,1,0
"(67, 2)",0,1,0,1
"(68, 2)",0,1,1,0
"(69, 2)",1,1,0,0
"(70, 2)",1,0,0,1
"(71, 2)",0,1,1,1
"(72, 2)",0,1,1,0
"(73, 2)",1,1,0,0
"(74, 2)",1,0,0,1
"(75, 2)",1,0,1,1
"(76, 2)",0,0,1,1
"(77, 2)",0,0,1,1
"(78, 2)",0,0,1,0
"(79, 2)",0,1,0,1
"(80, 2)",0,1,1,0
"(81, 2)",1,1,0,0
"(82, 2)",1,1,0,0
"(83, 2)",0,1,0,1
"(84, 2)",0,0,1,1
"(85, 2)",0,0,1,1
"(86, 2)",0,0,1,1
"(87, 2)",0,0,1,1
"(88, 2)",0,0,1,1
"(89, 2)",0,1,1,0
"(90, 2)",1,1,0,0
"(91, 2)",1,1,0,0
"(92, 2)",1,0,0,1
"(93, 2)",0,1,1,0
"(94, 2)",1,1,0,0
"(95, 2)",1,1,0,0
"(96, 2)",1,1,0,0
"(97, 2)",0,0,0,1
"(98, 2)",1,0,1,0
"(99, 2)",1,0,0,1
"(100, 2)",0,1,1,0
"(1, 3)",0,1,0,1
"(2, 3)",1,0,1,0
"(3, 3)",0,1,0,1
"(4, 3)",0,0,1,1
"(5, 3)",1,1,1,0
"(6, 3)",1,0,0,0
"(7, 3)",1,1,0,0
"(8, 3)",1,0,0,1
"(9, 3)",0,1,1,0
"(10, 3)",1,1,0,0
"(11, 3)",1,0,0,1
"(12, 3)",1,0,1,0
"(13, 3)",0,1,0,1
"(14, 3)",1,0,1,0
"(15, 3)",0,0,0,1
"(16, 3)",0,0,1,1
"(17, 3)",1,0,1,1
"(18, 3)",0,0,1,1
"(19, 3)",0,0,1,0
"(20, 3)",1,0,0,1
"(21, 3)",0,1,1,0
"(22, 3)",1,0,0,1
"(23, 3)",1,0,1,0
"(24, 3)",1,0,0,0
"(25, 3)",0,1,0,1
"(26, 3)",1,0,1,0
"(27, 3)",1,0,0,1
"(28, 3)",1,0,1,0
"(29, 3)",1,1,0,0
"(30, 3)",1,1,0,0
"(31, 3)",0,1,0,1
"(32, 3)",1,0,1,0
"(33, 3)",0,0,0,1
"(34, 3)",1,0,1,1
"(35, 3)",1,0,1,0
"(36, 3)",0,1,0,0
"(37, 3)",1,1,0,1
"(38, 3)",0,1,1,0
"(39, 3)",1,1,0,0
"(40, 3)",0,1,0,1
"(41, 3)",0,0,1,1
"(42, 3)",0,1,1,0
"(43, 3)",1,0,0,1
"(44, 3)",0,0,1,1
"(45, 3)",1,0,1,0
"(46, 3)",1,1,0,0
"(47, 3)",1,0,0,0
"(48, 3)",0,1,0,1
"(49, 3)",0,1,1,0
"(50, 3)",1,1,0,0
"(51, 3)",0,1,0,1
"(52, 3)",0,1,1,0
"(53, 3)",0,1,0,1
"(54, 3)",1,1,1,0
"(55, 3)",1,0,0,1
"(56, 3)",0,1,1,0
"(57, 3)",0,0,0,1
"(58, 3)",1,0,1,0
"(59, 3)",1,0,0,1
"(60, 3)",1,0,1,0
"(61, 3)",0,1,0,1
"(62, 3)",0,0,1,1
"(63, 3)",0,1,1,0
"(64, 3)",1,1,0,0
"(65, 3)",1,1,0,0
"(66, 3)",1,0,0,1
"(67, 3)",0,0,1,1
"(68, 3)",0,0,1,1
"(69, 3)",0,1,1,0
"(70, 3)",0,1,0,0
"(71, 3)",1,0,0,1
"(72, 3)",1,0,1,0
"(73, 3)",1,1,0,0
"(74, 3)",0,1,0,0
"(75, 3)",1,1,0,0
"(76, 3)",1,0,0,1
"(77, 3)",0,0,1,1
"(78, 3)",1,0,1,1
"(79, 3)",1,0,1,0
"(80, 3)",1,0,0,0
"(81, 3)",0,1,0,1
"(82, 3)",0,1,1,0
"(83, 3)",1,0,0,1
"(84, 3)",0,0,1,1
"(85, 3)",0,0,1,1
"(86, 3)",1,0,1,0
"(87, 3)",1,0,0,1
"(88, 3)",0,0,1,1
"(89, 3)",0,0,1,1
"(90, 3)",0,1,1,0
"(91, 3)",1,1,0,0
"(92, 3)",0,1,0,1
"(93, 3)",0,0,1,1
"(94, 3)",0,1,1,0
"(95, 3)",0,1,0,1
"(96, 3)",0,1,1,1
"(97, 3)",0,0,1,1
"(98, 3)",0,1,1,0
"(99, 3)",0,1,0,1
"(100, 3)",1,0,1,0
"(1, 4)",1,0,0,0
"(2, 4)",0,1,0,1
"(3, 4)",1,0,1,0
"(4, 4)",1,0,0,1
"(5, 4)",0,1,1,0
"(6, 4)",1,1,0,0
"(7, 4)",0,1,0,1
"(8, 4)",0,1,1,1
"(9, 4)",0,0,1,0
"(10, 4)",0,1,0,1
"(11, 4)",0,1,1,0
"(12, 4)",0,1,0,1
"(13, 4)",1,0,1,0
"(14, 4)",0,1,0,1
"(15, 4)",1,0,1,1
"(16, 4)",0,0,1,1
"(17, 4)",0,1,1,0
"(18, 4)",1,0,0,1
"(19, 4)",0,0,1,1
"(20, 4)",0,1,1,0
"(21, 4)",1,0,0,1
"(22, 4)",0,1,1,0
"(23, 4)",1,1,0,0
"(24, 4)",1,1,0,1
"(25, 4)",1,0,1,0
"(26, 4)",1,1,0,0
"(27, 4)",0,1,0,0
"(28, 4)",1,1,0,0
"(29, 4)",0,1,0,1
"(30, 4)",0,1,1,0
"(31, 4)",1,0,0,0
"(32, 4)",0,1,0,1
"(33, 4)",0,0,1,1
"(34, 4)",0,1,1,0
"(35, 4)",0,1,0,1
"(36, 4)",1,0,1,0
"(37, 4)",0,1,0,0
"(38, 4)",1,0,0,1
"(39, 4)",0,1,1,1
"(40, 4)",0,0,1,1
"(41, 4)",1,0,1,0
"(42, 4)",1,0,0,0
"(43, 4)",1,1,0,0
"(44, 4)",0,0,0,1
"(45, 4)",1,1,1,0
"(46, 4)",1,1,0,0
"(47, 4)",1,1,0,0
"(48, 4)",1,0,0,1
"(49, 4)",1,0,1,0
"(50, 4)",0,1,0,1
"(51, 4)",1,0,1,0
"(52, 4)",1,0,0,1
"(53, 4)",0,0,1,0
"(54, 4)",1,1,0,0
"(55, 4)",0,1,0,1
"(56, 4)",0,0,1,1
"(57, 4)",1,0,1,0
"(58, 4)",0,1,0,1
"(59, 4)",0,1,1,0
"(60, 4)",1,1,0,1
"(61, 4)",1,0,1,0
"(62, 4)",1,0,0,1
"(63, 4)",1,0,1,0
"(64, 4)",1,1,0,0
"(65, 4)",0,1,0,0
"(66, 4)",0,1,0,1
"(67, 4)",1,0,1,0
"(68, 4)",1,0,0,1
"(69, 4)",1,0,1,0
"(70, 4)",1,0,0,1
"(71, 4)",0,1,1,0
"(72, 4)",0,1,0,1
"(73, 4)",0,1,1,0
"(74, 4)",1,0,0,1
"(75, 4)",0,1,1,0
"(76, 4)",1,1,0,0
"(77, 4)",1,0,0,0
"(78, 4)",1,1,0,0
"(79, 4)",1,1,0,0
"(80, 4)",0,1,0,1
"(81, 4)",1,0,1,1
"(82, 4)",0,0,1,0
"(83, 4)",0,1,0,1
"(84, 4)",0,0,1,1
"(85, 4)",1,0,1,0
"(86, 4)",1,1,0,0
"(87, 4)",1,1,0,0
"(88, 4)",0,0,0,1
"(89, 4)",0,0,1,1
"(90, 4)",1,0,1,0
"(91, 4)",0,1,0,1
"(92, 4)",0,0,1,1
"(93, 4)",0,0,1,1
"(94, 4)",0,0,1,1
"(95, 4)",1,0,1,0
"(96, 4)",1,0,0,1
"(97, 4)",0,0,1,1
"(98, 4)",1,0,1,0
"(99, 4)",1,0,0,1
"(100, 4)",1,1,1,0
"(1, 5)",1,1,0,1
"(2, 5)",0,0,1,0
"(3, 5)",1,1,0,0
"(4, 5)",1,1,0,0
"(5, 5)",0,0,0,1
"(6, 5)",0,1,1,1
"(7, 5)",1,0,1,0
"(8, 5)",1,0,0,1
"(9, 5)",0,0,1,1
"(10, 5)",0,0,1,1
"(11, 5)",0,0,1,1
"(12, 5)",0,0,1,1
"(13, 5)",0,1,1,1
"(14, 5)",0,0,1,0
"(15, 5)",1,1,0,0
"(16, 5)",1,0,0,1
"(17, 5)",0,0,1,1
"(18, 5)",0,1,1,0
"(19, 5)",0,0,0,1
"(20, 5)",1,0,1,1
"(21, 5)",0,1,1,0
"(22, 5)",1,0,0,1
"(23, 5)",0,1,1,1
"(24, 5)",0,1,1,0
"(25, 5)",0,1,0,0
"(26, 5)",0,1,0,1
"(27, 5)",0,0,1,1
"(28, 5)",0,1,1,1
"(29, 5)",1,0,1,1
"(30, 5)",0,0,1,1
"(31, 5)",0,1,1,1
"(32, 5)",0,0,1,1
"(33, 5)",1,0,1,1
"(34, 5)",0,0,1,1
"(35, 5)",0,0,1,0
"(36, 5)",0,1,0,1
"(37, 5)",0,0,1,1
"(38, 5)",0,1,1,0
"(39, 5)",1,0,0,1
"(40, 5)",0,0,1,1
"(41, 5)",0,1,1,0
"(42, 5)",1,1,0,0
"(43, 5)",0,1,0,1
"(44, 5)",1,0,1,0
"(45, 5)",0,1,0,1
"(46, 5)",0,1,1,0
"(47, 5)",1,1,0,0
"(48, 5)",1,1,0,0
"(49, 5)",0,1,0,1
"(50, 5)",1,0,1,0
"(51, 5)",1,1,0,0
"(52, 5)",1,1,0,1
"(53, 5)",0,0,1,1
"(54, 5)",0,1,1,0
"(55, 5)",1,0,0,1
"(56, 5)",1,0,1,0
"(57, 5)",0,1,0,1
"(58, 5)",0,0,1,1
"(59, 5)",1,0,1,0
"(60, 5)",1,1,0,0
"(61, 5)",1,1,0,0
"(62, 5)",1,1,0,0
"(63, 5)",0,1,0,1
"(64, 5)",0,1,1,0
"(65, 5)",1,0,0,1
"(66, 5)",1,0,1,0
"(67, 5)",0,1,0,1
"(68, 5)",0,1,1,0
"(69, 5)",1,1,0,0
"(70, 5)",1,1,0,0
"(71, 5)",1,0,0,1
"(72, 5)",0,0,1,1
"(73, 5)",1,0,1,0
"(74, 5)",0,1,0,1
"(75, 5)",1,0,1,0
"(76, 5)",1,1,0,0
"(77, 5)",1,1,0,0
"(78, 5)",1,1,0,0
"(79, 5)",0,1,0,1
"(80, 5)",0,0,1,1
"(81, 5)",1,1,1,0
"(82, 5)",1,0,0,1
"(83, 5)",0,0,1,1
"(84, 5)",0,0,1,1
"(85, 5)",0,1,1,0
"(86, 5)",1,1,0,0
"(87, 5)",0,1,0,1
"(88, 5)",0,0,1,1
"(89, 5)",1,0,1,0
"(90, 5)",1,1,0,0
"(91, 5)",1,0,0,1
"(92, 5)",0,0,1,1
"(93, 5)",1,0,1,0
"(94, 5)",1,0,0,1
"(95, 5)",0,1,1,0
"(96, 5)",1,1,0,0
"(97, 5)",1,0,0,0
"(98, 5)",0,1,0,1
"(99, 5)",0,1,1,0
"(100, 5)",1,1,0,0
"(1, 6)",1,1,0,0
"(2, 6)",1,0,0,1
"(3, 6)",0,1,1,0
"(4, 6)",0,1,0,1
"(5, 6)",1,0,1,1
"(6, 6)",0,0,1,1
"(7, 6)",0,1,1,0
"(8, 6)",0,1,0,1
"(9, 6)",1,0,1,0
"(10, 6)",1,0,0,1
"(11, 6)",1,0,1,0
"(12, 6)",1,0,0,1
"(13, 6)",0,0,1,1
"(14, 6)",1,0,1,0
"(15, 6)",1,1,0,0
"(16, 6)",0,1,0,1
"(17, 6)",1,0,1,0
"(18, 6)",1,0,0,1
"(19, 6)",0,0,1,1
"(20, 6)",0,1,1,0
"(21, 6)",1,0,0,0
"(22, 6)",1,1,0,0
"(23, 6)",1,0,0,1
"(24, 6)",0,0,1,1
"(25, 6)",0,0,1,1
"(26, 6)",0,0,1,1
"(27, 6)",1,0,1,0
"(28, 6)",1,0,0,1
"(29, 6)",0,1,1,0
"(30, 6)",1,0,0,1
"(31, 6)",0,0,1,1
"(32, 6)",1,0,1,0
"(33, 6)",1,1,0,0
"(34, 6)",1,0,0,1
"(35, 6)",0,0,1,1
"(36, 6)",0,0,1,1
"(37, 6)",0,0,1,1
"(38, 6)",1,0,1,0
"(39, 6)",1,1,0,0
"(40, 6)",1,0,0,1
"(41, 6)",0,0,1,1
"(42, 6)",1,1,1,0
"(43, 6)",1,0,0,0
"(44, 6)",0,1,0,1
"(45, 6)",1,0,1,0
"(46, 6)",0,0,0,1
"(47, 6)",0,1,1,1
"(48, 6)",0,1,1,0
"(49, 6)",1,0,0,1
"(50, 6)",0,1,1,0
"(51, 6)",1,1,0,0
"(52, 6)",0,1,0,1
"(53, 6)",0,0,1,1
"(54, 6)",0,0,1,1
"(55, 6)",0,1,1,0
"(56, 6)",0,1,0,1
"(57, 6)",1,0,1,0
"(58, 6)",1,0,0,1
"(59, 6)",0,1,1,0
"(60, 6)",1,1,0,0
"(61, 6)",0,1,0,1
"(62, 6)",0,1,1,0
"(63, 6)",1,0,0,1
"(64, 6)",1,0,1,1
"(65, 6)",0,1,1,0
"(66, 6)",0,1,0,1
"(67, 6)",0,0,1,1
"(68, 6)",0,0,1,1
"(69, 6)",1,1,1,0
"(70, 6)",0,1,0,1
"(71, 6)",0,1,1,0
"(72, 6)",1,0,0,1
"(73, 6)",0,1,1,0
"(74, 6)",1,0,0,1
"(75, 6)",0,1,1,0
"(76, 6)",1,1,0,0
"(77, 6)",1,1,0,0
"(78, 6)",0,1,0,1
"(79, 6)",1,0,1,0
"(80, 6)",0,0,0,1
"(81, 6)",0,1,1,0
"(82, 6)",0,1,0,1
"(83, 6)",0,0,1,1
"(84, 6)",1,0,1,1
"(85, 6)",0,0,1,0
"(86, 6)",1,1,0,0
"(87, 6)",1,0,0,1
"(88, 6)",0,0,1,1
"(89, 6)",0,1,1,0
"(90, 6)",1,1,0,1
"(91, 6)",0,1,1,0
"(92, 6)",1,0,0,1
"(93, 6)",0,1,1,0
"(94, 6)",1,1,0,0
"(95, 6)",1,0,0,1
"(96, 6)",0,1,1,0
"(97, 6)",1,1,0,1
"(98, 6)",0,0,1,1
"(99, 6)",0,0,1,1
"(100, 6)",0,1,1,0
"(1, 7)",1,1,0,1
"(2, 7)",0,1,1,0
"(3, 7)",1,0,0,1
"(4, 7)",1,0,1,1
"(5, 7)",0,1,1,0
"(6, 7)",1,0,0,1
"(7, 7)",0,0,1,1
"(8, 7)",1,0,1,0
"(9, 7)",1,1,0,0
"(10, 7)",1,1,0,0
"(11, 7)",1,1,0,0
"(12, 7)",1,1,0,0
"(13, 7)",1,0,0,0
"(14, 7)",1,1,0,0
"(15, 7)",1,1,0,0
"(16, 7)",1,0,0,0
"(17, 7)",1,1,0,0
"(18, 7)",1,1,0,0
"(19, 7)",1,0,0,1
"(20, 7)",1,0,1,0
"(21, 7)",0,1,0,1
"(22, 7)",0,1,1,0
"(23, 7)",1,1,0,0
"(24, 7)",1,0,0,1
"(25, 7)",0,0,1,1
"(26, 7)",1,0,1,0
"(27, 7)",0,1,0,1
"(28, 7)",0,1,1,0
"(29, 7)",1,0,0,1
"(30, 7)",0,1,1,1
"(31, 7)",0,0,1,0
"(32, 7)",1,1,0,0
"(33, 7)",1,1,0,0
"(34, 7)",0,1,0,1
"(35, 7)",1,0,1,0
"(36, 7)",0,0,0,1
"(37, 7)",1,0,1,0
"(38, 7)",0,1,0,1
"(39, 7)",0,1,1,0
"(40, 7)",0,1,0,1
"(41, 7)",1,0,1,0
"(42, 7)",1,1,0,0
"(43, 7)",0,1,0,1
"(44, 7)",1,0,1,0
"(45, 7)",0,1,0,1
"(46, 7)",1,0,1,0
"(47, 7)",1,0,0,1
"(48, 7)",1,0,1,1
"(49, 7)",0,1,1,0
"(50, 7)",1,0,0,1
"(51, 7)",0,1,1,0
"(52, 7)",1,0,0,0
"(53, 7)",1,0,0,1
"(54, 7)",0,0,1,1
"(55, 7)",0,0,1,1
"(56, 7)",0,0,1,1
"(57, 7)",0,1,1,0
"(58, 7)",1,1,0,0
"(59, 7)",1,0,0,0
"(60, 7)",0,1,0,1
"(61, 7)",0,0,1,1
"(62, 7)",1,0,1,0
"(63, 7)",0,1,0,0
"(64, 7)",0,1,0,1
"(65, 7)",0,0,1,1
"(66, 7)",1,0,1,1
"(67, 7)",0,0,1,1
"(68, 7)",1,0,1,0
"(69, 7)",1,1,0,0
"(70, 7)",1,0,0,1
"(71, 7)",0,0,1,0
"(72, 7)",1,1,0,0
"(73, 7)",1,0,0,1
"(74, 7)",0,1,1,1
"(75, 7)",0,0,1,1
"(76, 7)",0,1,1,1
"(77, 7)",0,1,1,1
"(78, 7)",1,0,1,0
"(79, 7)",0,1,0,1
"(80, 7)",0,0,1,1
"(81, 7)",1,0,1,0
"(82, 7)",1,0,0,1
"(83, 7)",0,0,1,1
"(84, 7)",0,1,1,0
"(85, 7)",1,0,0,1
"(86, 7)",0,1,1,0
"(87, 7)",0,1,0,1
"(88, 7)",1,0,1,0
"(89, 7)",1,0,0,1
"(90, 7)",0,1,1,1
"(91, 7)",0,0,1,0
"(92, 7)",0,1,0,1
"(93, 7)",0,0,1,1
"(94, 7)",1,1,1,0
"(95, 7)",1,1,0,0
"(96, 7)",1,0,0,0
"(97, 7)",0,1,0,1
"(98, 7)",0,0,1,1
"(99, 7)",1,0,1,0
"(100, 7)",1,0,0,0
"(1, 8)",0,1,0,1
"(2, 8)",1,0,1,0
"(3, 8)",0,1,0,0
"(4, 8)",1,1,0,1
"(5, 8)",0,0,1,0
"(6, 8)",0,1,0,1
"(7, 8)",1,0,1,0
"(8, 8)",1,1,0,0
"(9, 8)",1,1,0,1
"(10, 8)",0,1,1,0
"(11, 8)",1,1,0,0
"(12, 8)",0,1,0,1
"(13, 8)",1,1,1,0
"(14, 8)",1,1,0,0
"(15, 8)",1,1,0,1
"(16, 8)",0,1,1,0
"(17, 8)",1,1,0,0
"(18, 8)",1,1,0,1
"(19, 8)",0,1,1,0
"(20, 8)",0,1,0,1
"(21, 8)",0,0,1,1
"(22, 8)",0,0,1,1
"(23, 8)",0,1,1,0
"(24, 8)",0,1,0,1
"(25, 8)",0,0,1,0
"(26, 8)",0,1,0,1
"(27, 8)",1,0,1,1
"(28, 8)",0,0,1,0
"(29, 8)",1,1,0,0
"(30, 8)",1,0,0,0
"(31, 8)",1,0,0,1
"(32, 8)",0,1,1,0
"(33, 8)",1,1,0,0
"(34, 8)",1,0,0,1
"(35, 8)",0,1,1,0
"(36, 8)",1,0,0,1
"(37, 8)",0,1,1,1
"(38, 8)",0,0,1,1
"(39, 8)",0,0,1,1
"(40, 8)",0,0,1,1
"(41, 8)",0,1,1,0
"(42, 8)",0,1,0,1
"(43, 8)",0,0,1,1
"(44, 8)",0,1,1,0
"(45, 8)",1,0,0,1
"(46, 8)",0,1,1,0
"(47, 8)",1,1,0,0
"(48, 8)",1,1,0,0
"(49, 8)",1,0,0,1
"(50, 8)",0,1,1,0
"(51, 8)",1,0,0,1
"(52, 8)",1,1,1,0
"(53, 8)",1,1,0,0
"(54, 8)",1,0,0,1
"(55, 8)",0,0,1,1
"(56, 8)",1,0,1,0
"(57, 8)",1,0,0,0
"(58, 8)",1,1,0,0
"(59, 8)",1,1,0,1
"(60, 8)",1,0,1,1
"(61, 8)",0,0,1,0
"(62, 8)",0,1,0,1
"(63, 8)",0,0,1,1
"(64, 8)",0,0,1,1
"(65, 8)",1,0,1,0
"(66, 8)",0,1,0,1
"(67, 8)",0,0,1,0
"(68, 8)",1,1,0,0
"(69, 8)",1,1,0,0
"(70, 8)",1,1,0,0
"(71, 8)",1,0,0,1
"(72, 8)",0,1,1,0
"(73, 8)",0,1,0,1
"(74, 8)",1,0,1,0
"(75, 8)",1,0,0,0
"(76, 8)",1,0,0,1
"(77, 8)",1,0,1,0
"(78, 8)",0,1,0,1
"(79, 8)",0,0,1,1
"(80, 8)",1,0,1,0
"(81, 8)",0,1,0,1
"(82, 8)",0,1,1,0
"(83, 8)",1,0,0,1
"(84, 8)",0,0,1,0
"(85, 8)",1,1,0,0
"(86, 8)",1,0,0,1
"(87, 8)",0,0,1,1
"(88, 8)",0,1,1,0
"(89, 8)",1,1,0,1
"(90, 8)",0,0,1,0
"(91, 8)",1,0,0,1
"(92, 8)",0,0,1,1
"(93, 8)",1,0,1,0
"(94, 8)",1,1,0,0
"(95, 8)",1,1,0,0
"(96, 8)",1,1,0,1
"(97, 8)",0,0,1,1
"(98, 8)",0,0,1,0
"(99, 8)",0,1,0,1
"(100, 8)",1,1,1,0
"(1, 9)",1,0,0,0
"(2, 9)",0,1,0,1
"(3, 9)",1,0,1,0
"(4, 9)",0,1,0,0
"(5, 9)",1,0,0,1
"(6, 9)",1,0,1,0
"(7, 9)",1,1,0,0
"(8, 9)",1,1,0,0
"(9, 9)",1,1,0,0
"(10, 9)",1,0,0,0
"(11, 9)",0,1,0,1
"(12, 9)",0,0,1,1
"(13, 9)",0,1,1,0
"(14, 9)",1,1,0,0
"(15, 9)",1,1,0,0
"(16, 9)",1,0,0,1
"(17, 9)",0,1,1,0
"(18, 9)",0,1,0,1
"(19, 9)",0,0,1,1
"(20, 9)",1,0,1,0
"(21, 9)",0,0,0,1
"(22, 9)",1,0,1,1
"(23, 9)",1,0,1,1
"(24, 9)",0,0,1,1
"(25, 9)",0,0,1,1
"(26, 9)",0,0,1,1
"(27, 9)",0,1,1,0
"(28, 9)",1,0,0,1
"(29, 9)",0,1,1,0
"(30, 9)",1,1,0,0
"(31, 9)",1,1,0,0
"(32, 9)",1,0,0,1
"(33, 9)",0,1,1,0
"(34, 9)",1,1,0,0
"(35, 9)",1,0,0,1
"(36, 9)",0,1,1,1
"(37, 9)",0,0,1,0
"(38, 9)",1,0,0,1
"(39, 9)",0,0,1,1
"(40, 9)",0,0,1,1
"(41, 9)",0,0,1,1
"(42, 9)",0,0,1,1
"(43, 9)",0,0,1,1
"(44, 9)",0,0,1,1
"(45, 9)",0,1,1,0
"(46, 9)",1,0,0,1
"(47, 9)",0,1,1,0
"(48, 9)",0,1,0,0
"(49, 9)",0,1,0,1
"(50, 9)",1,0,1,0
"(51, 9)",1,1,0,0
"(52, 9)",1,1,0,0
"(53, 9)",0,1,0,1
"(54, 9)",0,1,1,0
"(55, 9)",1,0,0,0
"(56, 9)",0,1,0,1
"(57, 9)",1,1,1,0
"(58, 9)",1,1,0,0
"(59, 9)",0,1,0,0
"(60, 9)",0,1,0,1
"(61, 9)",1,0,1,1
"(62, 9)",0,0,1,1
"(63, 9)",0,0,1,1
"(64, 9)",0,0,1,0
"(65, 9)",0,1,0,1
"(66, 9)",0,0,1,1
"(67, 9)",0,0,1,1
"(68, 9)",0,1,1,0
"(69, 9)",1,1,0,1
"(70, 9)",0,1,1,0
"(71, 9)",0,1,0,1
"(72, 9)",0,0,1,1
"(73, 9)",1,0,1,0
