  cell  ,E,W,N,S
"(48, 2)",0,0,1,1
"(49, 2)",0,1,1,0
"(50, 2)",1,1,0,0
"(1, 3)",1,1,0,0
"(2, 3)",1,1,0,0
"(3, 3)",0,1,0,1
"(4, 3)",0,0,1,1
"(5, 3)",0,1,1,0
"(6, 3)",1,0,0,0
"(7, 3)",1,0,0,1
"(8, 3)",0,1,1,0
"(9, 3)",1,0,0,0
"(10, 3)",1,1,0,0
"(11, 3)",1,1,0,0
"(12, 3)",1,1,0,0
"(13, 3)",0,0,0,1
"(14, 3)",1,0,1,1
"(15, 3)",0,0,1,1
"(16, 3)",1,0,1,1
"(17, 3)",1,0,1,1
"(18, 3)",0,0,1,1
"(19, 3)",0,1,1,0
"(20, 3)",1,0,0,1
"(21, 3)",0,0,1,0
"(22, 3)",1,1,0,0
"(23, 3)",1,0,0,1
"(24, 3)",0,0,1,1
"(25, 3)",0,1,1,0
"(26, 3)",0,0,0,1
"(27, 3)",0,0,1,1
"(28, 3)",0,1,1,1
"(29, 3)",0,1,1,0
"(30, 3)",0,1,0,1
"(31, 3)",1,0,1,0
"(32, 3)",0,1,0,1
"(33, 3)",0,1,1,0
"(34, 3)",0,1,0,1
"(35, 3)",1,0,1,0
"(36, 3)",0,0,0,1
"(37, 3)",1,0,1,0
"(38, 3)",1,0,0,1
"(39, 3)",0,1,1,0
"(40, 3)",1,0,0,1
"(41, 3)",0,1,1,0
"(42, 3)",0,1,0,1
"(43, 3)",1,0,1,0
"(44, 3)",0,1,0,1
"(45, 3)",0,1,1,0
"(46, 3)",1,0,0,1
"(47, 3)",0,0,1,1
"(48, 3)",1,0,1,0
"(49, 3)",1,0,0,1
"(50, 3)",0,1,1,0
"(1, 4)",1,1,0,0
"(2, 4)",1,1,0,1
"(3, 4)",1,0,1,0
"(4, 4)",0,0,0,1
"(5, 4)",1,0,1,1
"(6, 4)",0,1,1,1
"(7, 4)",0,1,1,0
"(8, 4)",1,0,0,0
"(9, 4)",1,1,0,1
"(10, 4)",0,1,1,0
"(11, 4)",1,1,0,0
"(12, 4)",0,1,0,1
"(13, 4)",1,0,1,0
"(14, 4)",1,1,0,0
"(15, 4)",1,0,0,1
"(16, 4)",0,1,1,0
"(17, 4)",1,1,0,0
"(18, 4)",1,0,0,1
"(19, 4)",1,0,1,0
"(20, 4)",1,1,0,0
"(21, 4)",1,0,0,1
"(22, 4)",0,1,1,0
"(23, 4)",1,1,0,0
"(24, 4)",1,0,0,1
"(25, 4)",0,0,1,1
"(26, 4)",0,0,1,1
"(27, 4)",0,0,1,1
"(28, 4)",0,0,1,1
"(29, 4)",0,0,1,1
"(30, 4)",1,0,1,0
"(31, 4)",0,1,0,1
"(32, 4)",1,0,1,0
"(33, 4)",1,0,0,1
"(34, 4)",1,0,1,0
"(35, 4)",0,1,0,1
"(36, 4)",1,0,1,0
"(37, 4)",1,1,0,0
"(38, 4)",0,1,0,1
"(39, 4)",1,0,1,0
"(40, 4)",0,1,0,1
"(41, 4)",1,0,1,0
"(42, 4)",1,0,0,0
"(43, 4)",0,1,0,1
"(44, 4)",1,0,1,0
"(45, 4)",1,0,0,1
"(46, 4)",0,1,1,1
"(47, 4)",1,0,1,0
"(48, 4)",1,1,0,0
"(49, 4)",1,1,0,0
"(50, 4)",1,0,0,0
"(1, 5)",1,1,0,0
"(2, 5)",0,1,0,0
"(3, 5)",0,1,0,1
"(4, 5)",1,0,1,0
"(5, 5)",0,1,0,1
"(6, 5)",1,0,1,0
"(7, 5)",1,0,0,1
"(8, 5)",1,1,1,0
"(9, 5)",0,1,0,1
"(10, 5)",1,0,1,0
"(11, 5)",1,1,0,0
"(12, 5)",1,0,0,0
"(13, 5)",1,1,0,0
"(14, 5)",0,1,0,0
"(15, 5)",1,1,0,0
"(16, 5)",1,0,0,0
"(17, 5)",1,1,0,0
"(18, 5)",1,1,0,0
"(19, 5)",1,1,0,0
"(20, 5)",1,1,0,0
"(21, 5)",0,1,0,1
"(22, 5)",1,0,1,1
"(23, 5)",0,1,1,0
"(24, 5)",1,1,0,0
"(25, 5)",1,0,0,1
"(26, 5)",1,0,1,1
"(27, 5)",0,0,1,1
"(28, 5)",1,0,1,0
"(29, 5)",1,0,0,1
"(30, 5)",0,1,1,0
"(31, 5)",1,0,0,1
"(32, 5)",0,1,1,0
"(33, 5)",0,1,0,0
"(34, 5)",1,1,0,1
"(35, 5)",0,0,1,1
"(36, 5)",0,1,1,0
"(37, 5)",1,1,0,1
"(38, 5)",1,0,1,0
"(39, 5)",0,1,0,1
"(40, 5)",1,0,1,0
"(41, 5)",1,1,0,0
"(42, 5)",1,1,0,0
"(43, 5)",1,0,0,1
"(44, 5)",0,1,1,0
"(45, 5)",0,1,0,1
"(46, 5)",0,0,1,0
"(47, 5)",1,1,0,0
"(48, 5)",1,1,0,0
"(49, 5)",0,1,0,1
"(50, 5)",1,1,1,0
"(1, 6)",0,1,0,1
"(2, 6)",1,0,1,0
"(3, 6)",1,0,0,1
"(4, 6)",0,1,1,0
"(5, 6)",1,0,0,0
"(6, 6)",1,1,0,0
"(7, 6)",0,1,0,0
"(8, 6)",0,1,0,1
"(9, 6)",1,0,1,1
"(10, 6)",0,1,1,0
"(11, 6)",1,1,0,0
"(12, 6)",0,1,0,1
"(13, 6)",0,1,1,1
"(14, 6)",0,0,1,1
"(15, 6)",0,1,1,0
"(16, 6)",1,1,0,1
"(17, 6)",0,1,1,0
"(18, 6)",1,1,0,0
"(19, 6)",1,1,0,0
"(20, 6)",0,1,0,1
"(21, 6)",0,0,1,1
"(22, 6)",0,1,1,0
"(23, 6)",1,0,0,1
"(24, 6)",0,1,1,0
"(25, 6)",1,1,0,0
"(26, 6)",0,1,0,1
"(27, 6)",1,0,1,0
"(28, 6)",1,1,0,0
"(29, 6)",0,1,0,1
"(30, 6)",1,0,1,0
"(31, 6)",0,1,0,1
"(32, 6)",0,0,1,1
"(33, 6)",1,0,1,0
"(34, 6)",0,1,0,1
"(35, 6)",1,0,1,1
"(36, 6)",0,0,1,1
"(37, 6)",0,1,1,0
"(38, 6)",0,1,0,0
"(39, 6)",1,0,0,1
"(40, 6)",0,1,1,0
"(41, 6)",0,1,0,1
"(42, 6)",1,1,1,0
"(43, 6)",1,1,0,0
"(44, 6)",1,0,0,1
"(45, 6)",0,0,1,1
"(46, 6)",0,0,1,1
"(47, 6)",0,1,1,0
"(48, 6)",1,1,0,0
"(49, 6)",1,0,0,1
"(50, 6)",0,1,1,0
"(1, 7)",1,0,0,0
"(2, 7)",0,1,0,1
"(3, 7)",0,1,1,0
"(4, 7)",0,0,0,1
"(5, 7)",1,1,1,0
"(6, 7)",1,1,0,0
"(7, 7)",1,0,0,1
"(8, 7)",1,0,1,0
"(9, 7)",0,1,0,1
"(10, 7)",0,0,1,0
"(11, 7)",1,1,0,1
"(12, 7)",0,0,1,1
"(13, 7)",1,0,1,0
"(14, 7)",0,0,0,1
"(15, 7)",0,0,1,1
"(16, 7)",0,1,1,0
"(17, 7)",1,0,0,1
"(18, 7)",0,1,1,0
"(19, 7)",0,1,0,1
"(20, 7)",1,0,1,0
"(21, 7)",1,0,0,1
"(22, 7)",0,0,1,1
"(23, 7)",0,1,1,0
"(24, 7)",0,0,0,1
"(25, 7)",0,1,1,1
"(26, 7)",0,0,1,0
"(27, 7)",1,1,0,0
"(28, 7)",0,1,0,0
"(29, 7)",1,0,0,1
"(30, 7)",0,1,1,0
"(31, 7)",0,0,0,1
"(32, 7)",1,0,1,0
"(33, 7)",1,1,0,0
"(34, 7)",0,0,0,1
"(35, 7)",0,1,1,0
"(36, 7)",1,0,0,1
"(37, 7)",0,0,1,1
"(38, 7)",1,0,1,0
"(39, 7)",1,1,0,0
"(40, 7)",1,0,0,1
"(41, 7)",0,0,1,1
"(42, 7)",0,1,1,0
"(43, 7)",1,1,0,0
"(44, 7)",0,1,0,1
"(45, 7)",1,0,1,0
"(46, 7)",0,0,0,1
"(47, 7)",0,0,1,1
"(48, 7)",0,1,1,0
"(49, 7)",1,1,0,0
"(50, 7)",1,0,0,0
"(1, 8)",1,1,0,1
"(2, 8)",0,0,1,0
"(3, 8)",1,0,0,1
"(4, 8)",1,0,1,1
"(5, 8)",0,1,1,0
"(6, 8)",0,1,0,1
"(7, 8)",0,1,1,0
"(8, 8)",0,1,0,1
"(9, 8)",0,0,1,1
"(10, 8)",1,0,1,0
"(11, 8)",1,1,0,0
"(12, 8)",1,0,0,0
"(13, 8)",0,1,0,1
"(14, 8)",0,0,1,1
"(15, 8)",1,0,1,0
"(16, 8)",1,0,0,1
"(17, 8)",0,1,1,0
"(18, 8)",1,0,0,1
"(19, 8)",0,0,1,1
"(20, 8)",0,1,1,0
"(21, 8)",0,1,0,1
"(22, 8)",1,0,1,0
"(23, 8)",1,0,0,1
"(24, 8)",0,0,1,1
"(25, 8)",0,0,1,1
"(26, 8)",1,0,1,0
"(27, 8)",1,1,0,0
"(28, 8)",1,0,0,1
"(29, 8)",0,1,1,0
"(30, 8)",0,0,0,1
"(31, 8)",1,0,1,1
"(32, 8)",0,1,1,0
"(33, 8)",0,1,0,1
"(34, 8)",1,0,1,0
"(35, 8)",1,0,0,1
"(36, 8)",0,1,1,0
"(37, 8)",1,0,0,1
"(38, 8)",0,1,1,0
"(39, 8)",1,1,0,1
"(40, 8)",0,1,1,0
"(41, 8)",0,0,0,1
"(42, 8)",1,0,1,0
"(43, 8)",0,1,0,1
"(44, 8)",1,0,1,0
"(45, 8)",1,1,0,0
"(46, 8)",1,0,0,1
"(47, 8)",1,0,1,0
"(48, 8)",1,0,0,1
"(49, 8)",0,1,1,0
"(50, 8)",1,1,0,0
"(1, 9)",1,1,0,1
"(2, 9)",0,0,1,1
"(3, 9)",0,1,1,0
"(4, 9)",1,1,0,1
"(5, 9)",1,0,1,1
"(6, 9)",0,0,1,1
"(7, 9)",0,0,1,1
"(8, 9)",0,0,1,1
"(9, 9)",0,0,1,0
"(10, 9)",1,1,0,0
"(11, 9)",1,1,0,0
"(12, 9)",1,1,0,1
"(13, 9)",0,0,1,1
"(14, 9)",1,0,1,0
"(15, 9)",1,1,0,0
"(16, 9)",0,1,0,1
"(17, 9)",1,0,1,0
"(18, 9)",0,1,0,1
"(19, 9)",0,0,1,1
"(20, 9)",0,0,1,1
"(21, 9)",0,0,1,1
"(22, 9)",0,1,1,1
"(23, 9)",0,1,1,0
"(24, 9)",1,0,0,1
"(25, 9)",0,0,1,0
"(26, 9)",0,1,0,1
"(27, 9)",1,1,1,0
"(28, 9)",1,1,0,0
"(29, 9)",1,0,0,1
"(30, 9)",1,0,1,0
"(31, 9)",1,1,0,0
"(32, 9)",1,0,0,1
"(33, 9)",0,0,1,1
"(34, 9)",0,1,1,0
"(35, 9)",1,1,0,0
"(36, 9)",1,0,0,1
"(37, 9)",0,1,1,0
"(38, 9)",0,0,0,1
"(39, 9)",0,1,1,1
"(40, 9)",0,0,1,1
"(41, 9)",0,0,1,1
"(42, 9)",0,1,1,1
"(43, 9)",1,0,1,0
"(44, 9)",1,1,0,0
"(45, 9)",1,1,0,1
"(46, 9)",0,1,1,0
"(47, 9)",0,1,0,1
"(48, 9)",0,1,1,0
"(49, 9)",0,0,0,1
"(50, 9)",1,1,1,0
"(1, 10)",0,1,0,1
"(2, 10)",1,0,1,0
"(3, 10)",1,0,0,0
"(4, 10)",1,1,0,0
"(5, 10)",0,1,0,0
"(6, 10)",1,0,0,1
"(7, 10)",0,0,1,1
"(8, 10)",1,0,1,0
"(9, 10)",1,0,0,1
"(10, 10)",0,1,1,0
"(11, 10)",0,1,0,1
"(12, 10)",0,1,1,0
"(13, 10)",1,0,0,1
"(14, 10)",0,1,1,0
"(15, 10)",0,1,0,1
"(16, 10)",1,0,1,0
"(17, 10)",0,1,0,1
"(18, 10)",1,0,1,0
"(19, 10)",1,0,0,1
"(20, 10)",0,0,1,1
"(21, 10)",0,0,1,0
"(22, 10)",1,0,0,1
"(23, 10)",1,0,1,0
"(24, 10)",0,1,0,1
"(25, 10)",0,0,1,1
"(26, 10)",0,0,1,1
"(27, 10)",0,1,1,0
"(28, 10)",1,1,0,0
"(29, 10)",1,1,0,0
"(30, 10)",0,1,0,1
"(31, 10)",0,1,1,0
"(32, 10)",1,1,0,0
"(33, 10)",0,0,0,1
"(34, 10)",1,0,1,1
"(35, 10)",0,1,1,0
"(36, 10)",0,1,0,1
"(37, 10)",0,0,1,1
"(38, 10)",0,0,1,1
"(39, 10)",1,0,1,0
"(40, 10)",1,0,0,1
"(41, 10)",0,0,1,1
"(42, 10)",1,0,1,0
"(43, 10)",0,1,0,0
"(44, 10)",1,1,0,0
"(45, 10)",0,1,0,1
"(46, 10)",0,0,1,1
"(47, 10)",0,0,1,1
"(48, 10)",0,0,1,1
"(49, 10)",0,0,1,1
"(50, 10)",1,1,1,0
"(1, 11)",1,0,0,0
"(2, 11)",0,1,0,1
"(3, 11)",1,1,1,0
"(4, 11)",0,1,0,1
"(5, 11)",0,0,1,1
"(6, 11)",0,1,1,0
"(7, 11)",1,0,0,1
"(8, 11)",0,1,1,0
"(9, 11)",0,1,0,1
"(10, 11)",0,0,1,1
"(11, 11)",1,0,1,0
"(12, 11)",1,0,0,0
"(13, 11)",1,1,0,0
"(14, 11)",1,0,0,1
"(15, 11)",1,0,1,0
"(16, 11)",0,1,0,1
"(17, 11)",0,0,1,1
"(18, 11)",0,1,1,0
"(19, 11)",1,1,0,0
"(20, 11)",1,0,0,1
"(21, 11)",1,0,1,0
"(22, 11)",1,1,0,0
"(23, 11)",0,1,0,1
"(24, 11)",0,0,1,1
"(25, 11)",0,0,1,1
"(26, 11)",0,0,1,1
"(27, 11)",0,0,1,1
"(28, 11)",0,1,1,0
"(29, 11)",1,1,0,1
"(30, 11)",0,0,1,1
"(31, 11)",0,0,1,1
"(32, 11)",0,1,1,0
"(33, 11)",1,0,0,1
"(34, 11)",0,1,1,0
"(35, 11)",1,0,0,1
"(36, 11)",1,0,1,0
"(37, 11)",1,0,0,1
"(38, 11)",1,0,1,0
"(39, 11)",1,1,0,0
"(40, 11)",1,1,0,0
"(41, 11)",1,0,0,0
"(42, 11)",0,1,0,1
"(43, 11)",1,0,1,0
"(44, 11)",1,1,0,1
"(45, 11)",0,0,1,1
"(46, 11)",1,0,1,0
"(47, 11)",0,0,0,1
"(48, 11)",1,0,1,1
"(49, 11)",1,0,1,0
"(50, 11)",1,1,0,0
"(1, 12)",1,1,0,1
"(2, 12)",1,0,1,0
"(3, 12)",0,1,0,1
"(4, 12)",0,0,1,1
"(5, 12)",1,0,1,0
"(6, 12)",1,0,0,0
"(7, 12)",1,1,0,0
"(8, 12)",1,0,0,1
"(9, 12)",0,0,1,1
"(10, 12)",0,0,1,1
"(11, 12)",0,1,1,0
"(12, 12)",1,1,0,0
"(13, 12)",0,1,0,1
"(14, 12)",0,1,1,0
"(15, 12)",1,1,0,0
"(16, 12)",1,0,0,1
"(17, 12)",1,0,1,1
"(18, 12)",1,0,1,0
"(19, 12)",0,1,0,1
"(20, 12)",1,1,1,0
"(21, 12)",1,1,0,0
"(22, 12)",0,1,0,1
"(23, 12)",0,0,1,1
"(24, 12)",0,0,1,1
"(25, 12)",1,0,1,0
"(26, 12)",1,0,0,0
"(27, 12)",1,0,0,1
"(28, 12)",1,0,1,0
"(29, 12)",0,1,0,1
"(30, 12)",1,0,1,0
"(31, 12)",1,0,0,1
"(32, 12)",0,0,1,1
"(33, 12)",1,1,1,0
"(34, 12)",0,0,0,1
"(35, 12)",1,1,1,0
"(36, 12)",0,1,0,1
"(37, 12)",0,1,1,0
"(38, 12)",0,1,0,0
"(39, 12)",1,1,0,0
"(40, 12)",1,1,0,0
"(41, 12)",0,1,0,1
"(42, 12)",1,0,1,0
"(43, 12)",1,1,0,0
"(44, 12)",0,1,0,1
"(45, 12)",1,0,1,0
"(46, 12)",0,1,0,1
"(47, 12)",1,0,1,0
"(48, 12)",1,1,0,0
"(49, 12)",0,1,0,1
"(50, 12)",0,1,1,0
"(1, 13)",1,1,0,0
"(2, 13)",1,1,0,0
"(3, 13)",1,0,0,1
"(4, 13)",1,0,1,0
"(5, 13)",1,1,0,0
"(6, 13)",1,1,0,0
"(7, 13)",1,1,0,0
"(8, 13)",0,1,0,1
"(9, 13)",1,0,1,0
"(10, 13)",1,0,0,0
"(11, 13)",1,0,0,1
"(12, 13)",1,1,1,0
"(13, 13)",1,0,0,1
"(14, 13)",0,0,1,0
"(15, 13)",1,1,0,0
"(16, 13)",1,1,0,0
"(17, 13)",1,1,0,0
"(18, 13)",0,1,0,1
"(19, 13)",1,0,1,0
"(20, 13)",0,1,0,0
"(21, 13)",1,1,0,1
"(22, 13)",0,0,1,1
"(23, 13)",1,0,1,0
"(24, 13)",1,0,0,1
"(25, 13)",1,1,1,0
"(26, 13)",0,1,0,1
"(27, 13)",0,1,1,0
"(28, 13)",0,1,0,1
"(29, 13)",1,0,1,0
"(30, 13)",1,1,0,0
"(31, 13)",0,1,0,1
"(32, 13)",1,0,1,0
"(33, 13)",0,1,0,1
"(34, 13)",1,0,1,0
"(35, 13)",1,1,0,1
"(36, 13)",0,0,1,1
"(37, 13)",0,0,1,1
"(38, 13)",1,0,1,0
"(39, 13)",0,1,0,1
"(40, 13)",0,1,1,0
"(41, 13)",1,0,0,1
"(42, 13)",0,1,1,0
"(43, 13)",1,1,0,0
"(44, 13)",1,0,0,1
"(45, 13)",0,1,1,1
"(46, 13)",0,0,1,0
"(47, 13)",1,1,0,0
"(48, 13)",0,1,0,1
"(49, 13)",0,0,1,1
"(50, 13)",1,0,1,0
"(1, 14)",0,1,0,0
"(2, 14)",1,1,0,0
"(3, 14)",1,1,0,0
"(4, 14)",0,1,0,1
"(5, 14)",0,1,1,0
"(6, 14)",1,1,0,0
"(7, 14)",1,1,0,0
"(8, 14)",1,0,0,1
"(9, 14)",0,1,1,0
"(10, 14)",1,1,0,0
"(11, 14)",1,1,0,0
"(12, 14)",1,1,0,0
"(13, 14)",1,1,0,1
"(14, 14)",0,0,1,1
"(15, 14)",0,1,1,0
"(16, 14)",1,1,0,0
"(17, 14)",0,1,0,1
"(18, 14)",1,0,1,0
"(19, 14)",0,1,0,1
"(20, 14)",0,0,1,1
"(21, 14)",0,1,1,0
"(22, 14)",1,0,0,1
"(23, 14)",0,1,1,0
"(24, 14)",1,1,0,0
"(25, 14)",0,1,0,0
"(26, 14)",1,0,0,1
"(27, 14)",0,0,1,1
"(28, 14)",1,0,1,0
"(29, 14)",1,1,0,0
"(30, 14)",0,1,0,1
"(31, 14)",1,0,1,0
"(32, 14)",1,1,0,0
"(33, 14)",1,0,0,0
"(34, 14)",1,1,0,0
"(35, 14)",1,1,0,0
"(36, 14)",1,0,0,1
"(37, 14)",0,0,1,0
"(38, 14)",1,1,0,1
"(39, 14)",0,0,1,0
"(40, 14)",1,0,0,1
"(41, 14)",0,1,1,1
"(42, 14)",0,0,1,1
"(43, 14)",0,1,1,0
"(44, 14)",0,1,0,1
"(45, 14)",0,0,1,0
"(46, 14)",1,0,0,1
"(47, 14)",0,1,1,0
"(48, 14)",1,0,0,1
"(49, 14)",1,0,1,0
"(50, 14)",1,1,0,0
"(1, 15)",1,0,0,1
"(2, 15)",1,1,1,0
"(3, 15)",1,1,0,0
"(4, 15)",0,0,0,1
"(5, 15)",0,0,1,1
"(6, 15)",1,1,1,0
"(7, 15)",0,1,0,1
"(8, 15)",0,1,1,0
"(9, 15)",1,0,0,1
"(10, 15)",1,1,1,0
"(11, 15)",1,1,0,0
"(12, 15)",0,1,0,1
"(13, 15)",0,1,1,0
"(14, 15)",1,0,0,1
"(15, 15)",0,0,1,0
"(16, 15)",1,1,0,0
"(17, 15)",1,0,0,0
"(18, 15)",0,1,0,1
"(19, 15)",1,0,1,0
"(20, 15)",1,0,0,1
"(21, 15)",0,0,1,1
"(22, 15)",0,1,1,1
"(23, 15)",0,0,1,0
"(24, 15)",0,1,0,1
"(25, 15)",0,0,1,1
"(26, 15)",0,1,1,1
"(27, 15)",0,0,1,0
"(28, 15)",1,1,0,0
"(29, 15)",1,1,0,1
"(30, 15)",0,0,1,1
"(31, 15)",0,1,1,0
"(32, 15)",0,1,0,1
"(33, 15)",1,1,1,0
"(34, 15)",1,1,0,0
"(35, 15)",1,1,0,1
"(36, 15)",0,1,1,0
"(37, 15)",1,0,0,1
"(38, 15)",1,1,1,0
"(39, 15)",1,0,0,1
"(40, 15)",0,1,1,0
"(41, 15)",1,0,0,1
"(42, 15)",0,0,1,1
"(43, 15)",0,0,1,1
"(44, 15)",0,0,1,1
"(45, 15)",0,0,1,1
"(46, 15)",0,1,1,0
"(47, 15)",1,0,0,0
"(48, 15)",1,1,0,0
"(49, 15)",1,1,0,0
"(50, 15)",1,1,0,0
"(1, 16)",1,1,0,0
"(2, 16)",0,1,0,0
"(3, 16)",0,1,0,1
"(4, 16)",0,0,1,1
"(5, 16)",1,0,1,0
"(6, 16)",1,1,0,1
"(7, 16)",0,0,1,1
"(8, 16)",1,0,1,0
"(9, 16)",1,1,0,0
"(10, 16)",1,1,0,0
"(11, 16)",0,1,0,1
"(12, 16)",1,0,1,0
"(13, 16)",1,0,0,1
"(14, 16)",0,1,1,1
"(15, 16)",1,0,1,0
"(16, 16)",1,1,0,0
"(17, 16)",0,1,0,1
"(18, 16)",1,0,1,0
"(19, 16)",1,1,0,0
"(20, 16)",1,1,0,0
"(21, 16)",1,0,0,1
"(22, 16)",0,0,1,1
"(23, 16)",0,0,1,1
"(24, 16)",0,0,1,1
"(25, 16)",0,0,1,1
"(26, 16)",0,0,1,1
"(27, 16)",1,0,1,0
"(28, 16)",1,1,0,0
"(29, 16)",0,1,0,1
"(30, 16)",1,0,1,0
"(31, 16)",1,0,0,1
"(32, 16)",1,0,1,0
"(33, 16)",0,1,0,0
"(34, 16)",1,1,0,0
"(35, 16)",1,1,0,0
"(36, 16)",1,0,0,1
"(37, 16)",0,1,1,0
"(38, 16)",1,1,0,0
"(39, 16)",0,1,0,1
"(40, 16)",0,0,1,1
"(41, 16)",0,1,1,0
"(42, 16)",1,0,0,1
"(43, 16)",0,0,1,1
"(44, 16)",0,0,1,1
"(45, 16)",0,0,1,1
"(46, 16)",1,0,1,0
"(47, 16)",1,1,0,1
"(48, 16)",0,1,1,0
"(49, 16)",0,1,0,1
"(50, 16)",0,1,1,0
"(1, 17)",1,1,0,1
"(2, 17)",0,0,1,1
"(3, 17)",1,0,1,0
"(4, 17)",1,0,0,1
"(5, 17)",0,1,1,0
"(6, 17)",0,1,0,1
"(7, 17)",1,0,1,0
"(8, 17)",1,1,0,0
"(9, 17)",1,1,0,0
"(10, 17)",0,1,0,1
"(11, 17)",1,0,1,0
"(12, 17)",1,1,0,0
"(13, 17)",0,1,0,1
"(14, 17)",1,0,1,0
"(15, 17)",0,1,0,1
"(16, 17)",0,1,1,0
"(17, 17)",1,0,0,1
"(18, 17)",1,1,1,0
"(19, 17)",1,1,0,0
"(20, 17)",1,1,0,0
"(21, 17)",0,1,0,1
"(22, 17)",0,0,1,1
"(23, 17)",1,0,1,0
"(24, 17)",1,0,0,1
"(25, 17)",0,0,1,1
"(26, 17)",0,0,1,0
"(27, 17)",0,1,0,1
"(28, 17)",0,1,1,0
"(29, 17)",1,0,0,0
"(30, 17)",0,1,0,1
"(31, 17)",0,1,1,0
"(32, 17)",0,1,0,1
"(33, 17)",0,0,1,1
"(34, 17)",0,1,1,0
"(35, 17)",0,1,0,0
"(36, 17)",0,1,0,1
"(37, 17)",1,0,1,0
"(38, 17)",1,1,0,0
"(39, 17)",1,0,0,1
"(40, 17)",1,0,1,1
"(41, 17)",0,0,1,0
"(42, 17)",1,1,0,0
"(43, 17)",1,0,0,1
"(44, 17)",1,0,1,0
"(45, 17)",1,0,0,0
"(46, 17)",0,1,0,1
"(47, 17)",0,1,1,0
"(48, 17)",1,0,0,1
"(49, 17)",0,0,1,1
"(50, 17)",1,0,1,0
"(1, 18)",0,1,0,0
"(2, 18)",1,0,0,1
"(3, 18)",1,1,1,0
"(4, 18)",0,1,0,1
"(5, 18)",1,0,1,0
"(6, 18)",1,0,0,1
"(7, 18)",0,1,1,0
"(8, 18)",0,1,0,1
"(9, 18)",0,1,1,0
"(10, 18)",1,0,0,0
"(11, 18)",1,1,0,0
"(12, 18)",0,1,0,1
"(13, 18)",1,0,1,0
"(14, 18)",1,1,0,0
"(15, 18)",0,0,0,1
"(16, 18)",0,0,1,1
"(17, 18)",1,1,1,0
"(18, 18)",1,1,0,0
"(19, 18)",1,1,0,0
"(20, 18)",1,1,0,0
"(21, 18)",1,0,0,1
"(22, 18)",0,0,1,1
"(23, 18)",0,1,1,0
