  cell  ,E,W,N,S
"(16, 4)",0,0,1,0
"(17, 4)",0,1,0,1
"(18, 4)",0,0,1,1
"(19, 4)",0,0,1,1
"(20, 4)",1,1,1,0
"(1, 5)",1,1,0,1
"(2, 5)",1,0,1,0
"(3, 5)",1,0,0,1
"(4, 5)",0,1,1,0
"(5, 5)",0,1,0,1
"(6, 5)",0,1,1,0
"(7, 5)",1,1,0,0
"(8, 5)",1,1,0,0
"(9, 5)",1,1,0,0
"(10, 5)",0,1,0,1
"(11, 5)",1,0,1,0
"(12, 5)",0,0,0,1
"(13, 5)",0,0,1,1
"(14, 5)",0,1,1,1
"(15, 5)",0,0,1,0
"(16, 5)",1,0,0,1
"(17, 5)",0,0,1,1
"(18, 5)",0,0,1,1
"(19, 5)",1,0,1,0
"(20, 5)",0,1,0,0
"(1, 6)",1,1,0,0
"(2, 6)",1,1,0,0
"(3, 6)",0,1,0,1
"(4, 6)",0,0,1,1
"(5, 6)",0,0,1,1
"(6, 6)",1,0,1,0
"(7, 6)",0,1,0,1
"(8, 6)",0,1,1,1
"(9, 6)",1,1,1,0
"(10, 6)",1,0,0,0
"(11, 6)",1,1,0,0
"(12, 6)",1,0,0,1
"(13, 6)",0,0,1,1
"(14, 6)",0,0,1,1
"(15, 6)",0,0,1,1
"(16, 6)",0,1,1,0
"(17, 6)",1,0,0,1
"(18, 6)",1,0,1,0
"(19, 6)",0,1,0,1
"(20, 6)",1,0,1,0
"(1, 7)",1,1,0,0
"(2, 7)",1,1,0,0
"(3, 7)",1,0,0,1
"(4, 7)",1,0,1,1
"(5, 7)",0,0,1,0
"(6, 7)",0,1,0,1
"(7, 7)",1,0,1,0
"(8, 7)",1,0,0,0
"(9, 7)",0,1,0,1
"(10, 7)",1,1,1,0
"(11, 7)",1,1,0,0
"(12, 7)",0,1,0,1
"(13, 7)",0,0,1,1
"(14, 7)",0,0,1,1
"(15, 7)",0,0,1,1
"(16, 7)",0,0,1,1
"(17, 7)",0,1,1,0
"(18, 7)",0,1,0,1
"(19, 7)",1,0,1,0
"(20, 7)",1,1,0,0
"(1, 8)",1,1,0,0
"(2, 8)",0,1,0,1
"(3, 8)",0,1,1,0
"(4, 8)",1,1,0,0
"(5, 8)",1,0,0,1
"(6, 8)",1,0,1,0
"(7, 8)",1,1,0,0
"(8, 8)",1,1,0,0
"(9, 8)",1,0,0,1
"(10, 8)",0,1,1,0
"(11, 8)",0,1,0,1
"(12, 8)",1,0,1,1
"(13, 8)",0,0,1,1
"(14, 8)",0,0,1,1
"(15, 8)",0,0,1,0
"(16, 8)",1,0,0,1
"(17, 8)",0,0,1,1
"(18, 8)",0,0,1,1
"(19, 8)",0,1,1,0
"(20, 8)",1,1,0,0
"(1, 9)",1,1,0,0
"(2, 9)",1,0,0,1
"(3, 9)",0,0,1,1
"(4, 9)",1,1,1,0
"(5, 9)",1,1,0,0
"(6, 9)",1,1,0,0
"(7, 9)",1,1,0,0
"(8, 9)",1,1,0,1
"(9, 9)",0,1,1,1
"(10, 9)",0,0,1,1
"(11, 9)",1,0,1,0
"(12, 9)",0,1,0,1
"(13, 9)",0,0,1,1
"(14, 9)",0,0,1,1
"(15, 9)",1,0,1,0
"(16, 9)",0,1,0,1
"(17, 9)",1,0,1,1
"(18, 9)",1,0,1,0
"(19, 9)",1,0,0,0
"(20, 9)",1,1,0,0
"(1, 10)",0,1,0,0
"(2, 10)",0,1,0,1
"(3, 10)",1,0,1,0
"(4, 10)",0,1,0,0
"(5, 10)",1,1,0,0
"(6, 10)",0,1,0,1
"(7, 10)",0,1,1,0
"(8, 10)",0,1,0,0
"(9, 10)",1,0,0,1
"(10, 10)",1,0,1,0
"(11, 10)",0,1,0,0
"(12, 10)",1,0,0,1
"(13, 10)",0,0,1,1
"(14, 10)",1,0,1,0
"(15, 10)",0,1,0,1
"(16, 10)",0,0,1,1
"(17, 10)",1,1,1,0
"(18, 10)",0,1,0,1
"(19, 10)",0,1,1,0
"(20, 10)",1,1,0,0
"(1, 11)",1,0,0,1
"(2, 11)",0,0,1,1
"(3, 11)",1,1,1,0
"(4, 11)",1,0,0,1
"(5, 11)",0,1,1,0
"(6, 11)",1,0,0,1
"(7, 11)",0,0,1,1
"(8, 11)",0,0,1,1
"(9, 11)",0,1,1,0
"(10, 11)",0,1,0,1
"(11, 11)",1,0,1,0
"(12, 11)",1,1,0,1
"(13, 11)",1,0,1,0
"(14, 11)",0,1,0,1
"(15, 11)",0,0,1,1
"(16, 11)",1,0,1,0
"(17, 11)",1,1,0,0
"(18, 11)",1,0,0,1
"(19, 11)",0,0,1,1
"(20, 11)",1,1,1,0
"(1, 12)",1,1,0,1
"(2, 12)",1,0,1,0
"(3, 12)",1,1,0,0
"(4, 12)",1,1,0,0
"(5, 12)",1,0,0,0
"(6, 12)",1,1,0,1
"(7, 12)",0,0,1,1
"(8, 12)",1,0,1,0
"(9, 12)",1,0,0,1
"(10, 12)",0,0,1,1
"(11, 12)",0,1,1,0
"(12, 12)",1,1,0,0
"(13, 12)",1,1,0,0
"(14, 12)",0,0,0,1
"(15, 12)",0,0,1,1
"(16, 12)",1,1,1,0
"(17, 12)",0,1,0,0
"(18, 12)",1,1,0,0
"(19, 12)",1,0,0,1
"(20, 12)",0,1,1,0
"(1, 13)",0,1,0,0
"(2, 13)",1,1,0,0
"(3, 13)",0,1,0,0
"(4, 13)",1,1,0,0
"(5, 13)",1,1,0,1
"(6, 13)",0,1,1,0
"(7, 13)",1,0,0,0
"(8, 13)",1,1,0,0
"(9, 13)",0,1,0,1
"(10, 13)",0,0,1,1
"(11, 13)",1,0,1,0
"(12, 13)",0,1,0,0
"(13, 13)",0,1,0,1
"(14, 13)",0,0,1,1
"(15, 13)",1,0,1,0
"(16, 13)",0,1,0,1
"(17, 13)",0,0,1,1
"(18, 13)",0,1,1,0
"(19, 13)",0,1,0,1
"(20, 13)",1,0,1,0
"(1, 14)",1,0,0,1
"(2, 14)",0,1,1,0
"(3, 14)",1,0,0,1
"(4, 14)",0,1,1,0
"(5, 14)",0,1,0,1
"(6, 14)",1,0,1,1
"(7, 14)",0,1,1,0
"(8, 14)",1,1,0,0
"(9, 14)",1,0,0,1
"(10, 14)",0,0,1,0
"(11, 14)",0,1,0,1
"(12, 14)",0,0,1,1
"(13, 14)",0,0,1,1
"(14, 14)",0,0,1,1
"(15, 14)",0,1,1,0
"(16, 14)",1,0,0,1
"(17, 14)",0,0,1,0
"(18, 14)",1,0,0,1
"(19, 14)",0,0,1,1
"(20, 14)",0,1,1,0
"(1, 15)",1,1,0,1
"(2, 15)",0,0,1,1
"(3, 15)",0,1,1,0
"(4, 15)",1,0,0,1
"(5, 15)",1,0,1,0
"(6, 15)",0,1,0,0
"(7, 15)",1,0,0,1
"(8, 15)",0,1,1,0
"(9, 15)",1,1,0,1
"(10, 15)",1,0,1,1
"(11, 15)",1,0,1,0
"(12, 15)",1,0,0,1
"(13, 15)",0,0,1,1
"(14, 15)",0,0,1,1
"(15, 15)",0,0,1,0
"(16, 15)",1,1,0,1
"(17, 15)",0,0,1,1
"(18, 15)",0,1,1,0
"(19, 15)",0,0,0,1
"(20, 15)",1,0,1,0
"(1, 16)",0,1,0,1
"(2, 16)",0,0,1,1
"(3, 16)",0,0,1,1
"(4, 16)",0,1,1,0
"(5, 16)",0,1,0,1
"(6, 16)",0,0,1,1
"(7, 16)",0,1,1,0
"(8, 16)",1,0,0,0
"(9, 16)",1,1,0,0
"(10, 16)",1,1,0,0
"(11, 16)",0,1,0,1
"(12, 16)",0,1,1,0
"(13, 16)",1,0,0,1
"(14, 16)",0,0,1,1
"(15, 16)",1,0,1,0
"(16, 16)",1,1,0,0
"(17, 16)",1,0,0,1
"(18, 16)",0,0,1,1
"(19, 16)",0,0,1,1
"(20, 16)",0,1,1,0
"(1, 17)",1,0,0,1
"(2, 17)",1,0,1,1
"(3, 17)",0,0,1,0
"(4, 17)",1,0,0,1
"(5, 17)",1,0,1,1
"(6, 17)",1,0,1,1
"(7, 17)",0,0,1,1
"(8, 17)",0,1,1,0
"(9, 17)",1,1,0,0
"(10, 17)",0,1,0,1
"(11, 17)",0,0,1,1
"(12, 17)",0,0,1,1
"(13, 17)",0,1,1,0
"(14, 17)",1,0,0,1
"(15, 17)",0,1,1,0
"(16, 17)",1,1,0,0
"(17, 17)",1,1,0,1
"(18, 17)",0,0,1,1
"(19, 17)",0,0,1,1
"(20, 17)",1,0,1,0
"(1, 18)",1,1,0,0
"(2, 18)",1,1,0,0
"(3, 18)",1,0,0,1
"(4, 18)",0,1,1,0
"(5, 18)",1,1,0,0
"(6, 18)",0,1,0,0
"(7, 18)",1,0,0,1
"(8, 18)",1,0,1,0
"(9, 18)",0,1,0,1
"(10, 18)",1,0,1,0
"(11, 18)",1,0,0,1
"(12, 18)",0,0,1,1
"(13, 18)",1,0,1,0
"(14, 18)",0,1,0,1
"(15, 18)",0,0,1,1
"(16, 18)",0,1,1,0
"(17, 18)",1,1,0,0
"(18, 18)",1,0,0,1
"(19, 18)",0,0,1,1
"(20, 18)",1,1,1,0
"(1, 19)",1,1,0,0
"(2, 19)",1,1,0,0
"(3, 19)",1,1,0,0
"(4, 19)",1,0,0,0
"(5, 19)",0,1,0,1
"(6, 19)",0,0,1,1
"(7, 19)",0,1,1,0
"(8, 19)",0,1,0,1
"(9, 19)",1,0,1,0
"(10, 19)",1,1,0,0
"(11, 19)",0,1,0,0
"(12, 19)",1,0,0,1
"(13, 19)",0,1,1,1
"(14, 19)",1,0,1,0
"(15, 19)",1,0,0,1
"(16, 19)",1,0,1,0
"(17, 19)",0,1,0,0
"(18, 19)",0,1,0,1
"(19, 19)",1,0,1,0
"(20, 19)",1,1,0,0
"(1, 20)",0,1,0,0
"(2, 20)",0,1,0,1
"(3, 20)",0,1,1,1
"(4, 20)",0,1,1,1
"(5, 20)",0,0,1,1
"(6, 20)",0,0,1,1
"(7, 20)",0,0,1,1
"(8, 20)",0,0,1,0
"(9, 20)",0,1,0,1
"(10, 20)",0,1,1,1
"(11, 20)",0,0,1,1
"(12, 20)",0,1,1,0
"(13, 20)",0,0,0,1
"(14, 20)",0,1,1,1
"(15, 20)",0,1,1,0
"(16, 20)",0,1,0,1
"(17, 20)",0,0,1,1
"(18, 20)",0,0,1,1
"(19, 20)",0,1,1,0
"(20, 20)",0,1,0,0
