cell,E,W,N,S
"(18, 5)",0,0,1,1
"(19, 5)",0,1,1,0
"(20, 5)",1,1,0,0
"(1, 6)",1,1,0,1
"(2, 6)",0,0,1,1
"(3, 6)",0,1,1,0
"(4, 6)",1,0,0,1
"(5, 6)",1,0,1,0
"(6, 6)",1,0,0,0
"(7, 6)",1,1,0,0
"(8, 6)",0,1,0,1
"(9, 6)",1,0,1,0
"(10, 6)",1,1,0,1
"(11, 6)",0,1,1,0
"(12, 6)",0,1,0,1
"(13, 6)",1,0,1,0
"(14, 6)",0,1,0,1
"(15, 6)",1,0,1,0
"(16, 6)",1,0,0,1
"(17, 6)",1,0,1,0
"(18, 6)",1,0,0,1
"(19, 6)",1,0,1,0
"(20, 6)",1,1,0,0
"(1, 7)",1,1,0,0
"(2, 7)",1,0,0,1
"(3, 7)",0,0,1,1
"(4, 7)",0,1,1,0
"(5, 7)",1,1,0,0
"(6, 7)",1,1,0,0
"(7, 7)",1,1,0,1
"(8, 7)",0,0,1,0
"(9, 7)",1,1,0,0
"(10, 7)",0,1,0,1
"(11, 7)",0,0,1,1
"(12, 7)",1,0,1,0
"(13, 7)",1,1,0,0
"(14, 7)",0,0,0,1
"(15, 7)",1,1,1,0
"(16, 7)",1,1,0,0
"(17, 7)",1,1,0,0
"(18, 7)",1,1,0,0
"(19, 7)",0,1,0,1
"(20, 7)",0,1,1,0
"(1, 8)",0,1,0,1
"(2, 8)",0,1,1,0
"(3, 8)",1,0,0,1
"(4, 8)",1,0,1,0
"(5, 8)",1,1,0,0
"(6, 8)",0,1,0,1
"(7, 8)",0,1,1,0
"(8, 8)",1,0,0,1
"(9, 8)",0,1,1,0
"(10, 8)",1,0,0,1
"(11, 8)",0,0,1,0
"(12, 8)",1,1,0,0
"(13, 8)",1,1,0,1
"(14, 8)",1,0,1,0
"(15, 8)",0,1,0,0
"(16, 8)",1,1,0,0
"(17, 8)",1,1,0,0
"(18, 8)",1,1,0,0
"(19, 8)",0,0,0,1
"(20, 8)",1,0,1,0
"(1, 9)",1,0,0,0
"(2, 9)",1,0,0,1
"(3, 9)",1,1,1,0
"(4, 9)",0,1,0,0
"(5, 9)",1,1,0,0
"(6, 9)",1,0,0,1
"(7, 9)",1,0,1,0
"(8, 9)",0,1,0,1
"(9, 9)",1,0,1,0
"(10, 9)",1,1,0,0
"(11, 9)",1,0,0,1
"(12, 9)",0,1,1,0
"(13, 9)",0,1,0,0
"(14, 9)",0,1,0,1
"(15, 9)",0,0,1,1
"(16, 9)",0,1,1,0
"(17, 9)",1,1,0,0
"(18, 9)",1,1,0,1
"(19, 9)",0,0,1,1
"(20, 9)",0,1,1,0
"(1, 10)",0,1,0,1
"(2, 10)",0,1,1,0
"(3, 10)",1,1,0,0
"(4, 10)",1,0,0,1
"(5, 10)",0,1,1,0
"(6, 10)",1,1,0,0
"(7, 10)",1,1,0,0
"(8, 10)",1,0,0,1
"(9, 10)",0,1,1,0
"(10, 10)",1,1,0,0
"(11, 10)",0,1,0,1
"(12, 10)",0,0,1,1
"(13, 10)",0,0,1,1
"(14, 10)",0,0,1,1
"(15, 10)",0,0,1,1
"(16, 10)",1,0,1,0
"(17, 10)",1,1,0,0
"(18, 10)",0,1,0,0
"(19, 10)",1,0,0,1
"(20, 10)",1,0,1,0
"(1, 11)",1,0,0,1
"(2, 11)",1,0,1,0
"(3, 11)",1,1,0,0
"(4, 11)",1,1,0,0
"(5, 11)",0,0,0,1
"(6, 11)",1,1,1,0
"(7, 11)",0,1,0,1
"(8, 11)",0,1,1,0
"(9, 11)",1,0,0,1
"(10, 11)",0,1,1,1
"(11, 11)",0,0,1,1
"(12, 11)",0,0,1,1
"(13, 11)",1,0,1,1
"(14, 11)",0,0,1,0
"(15, 11)",1,0,0,1
"(16, 11)",0,1,1,0
"(17, 11)",1,1,0,1
"(18, 11)",1,0,1,0
"(19, 11)",1,1,0,0
"(20, 11)",1,1,0,0
"(1, 12)",1,1,0,0
"(2, 12)",0,1,0,1
"(3, 12)",0,1,1,0
"(4, 12)",1,1,0,0
"(5, 12)",1,0,0,1
"(6, 12)",0,1,1,0
"(7, 12)",1,0,0,1
"(8, 12)",1,0,1,0
"(9, 12)",1,1,0,0
"(10, 12)",1,0,0,1
"(11, 12)",1,0,1,0
"(12, 12)",1,0,0,0
"(13, 12)",1,1,0,0
"(14, 12)",1,0,0,1
"(15, 12)",0,1,1,0
"(16, 12)",1,0,0,1
"(17, 12)",0,1,1,0
"(18, 12)",0,1,0,1
"(19, 12)",0,1,1,0
"(20, 12)",1,1,0,0
"(1, 13)",1,1,0,0
"(2, 13)",1,0,0,1
"(3, 13)",1,0,1,0
"(4, 13)",0,1,0,1
"(5, 13)",0,1,1,0
"(6, 13)",1,0,0,0
"(7, 13)",1,1,0,0
"(8, 13)",0,1,0,1
"(9, 13)",0,1,1,0
"(10, 13)",1,1,0,0
"(11, 13)",0,1,0,1
"(12, 13)",1,1,1,0
"(13, 13)",0,1,0,1
"(14, 13)",0,1,1,0
"(15, 13)",1,0,0,1
"(16, 13)",0,1,1,0
"(17, 13)",1,0,0,1
"(18, 13)",0,0,1,1
"(19, 13)",0,0,1,1
"(20, 13)",1,1,1,0
"(1, 14)",1,1,0,1
"(2, 14)",0,1,1,0
"(3, 14)",0,1,0,1
"(4, 14)",1,0,1,0
"(5, 14)",1,0,0,1
"(6, 14)",1,1,1,0
"(7, 14)",1,1,0,0
"(8, 14)",1,0,0,1
"(9, 14)",0,0,1,1
"(10, 14)",0,1,1,0
"(11, 14)",1,0,0,0
"(12, 14)",1,1,0,0
"(13, 14)",1,0,0,1
"(14, 14)",1,0,1,0
"(15, 14)",1,1,0,0
"(16, 14)",1,0,0,1
"(17, 14)",0,1,1,0
"(18, 14)",1,0,0,0
"(19, 14)",1,0,0,1
"(20, 14)",0,1,1,0
"(1, 15)",1,1,0,0
"(2, 15)",1,0,0,1
"(3, 15)",0,0,1,0
"(4, 15)",0,1,0,1
"(5, 15)",0,1,1,0
"(6, 15)",1,1,0,0
"(7, 15)",0,1,0,1
"(8, 15)",0,1,1,0
"(9, 15)",0,0,0,1
"(10, 15)",1,0,1,0
"(11, 15)",1,1,0,1
"(12, 15)",0,1,1,0
"(13, 15)",1,1,0,0
"(14, 15)",0,1,0,0
"(15, 15)",1,1,0,0
"(16, 15)",1,1,0,0
"(17, 15)",1,0,0,1
"(18, 15)",1,1,1,0
"(19, 15)",1,1,0,0
"(20, 15)",1,0,0,0
"(1, 16)",1,1,0,0
"(2, 16)",0,1,0,1
"(3, 16)",1,0,1,0
"(4, 16)",1,0,0,1
"(5, 16)",0,0,1,1
"(6, 16)",0,1,1,1
"(7, 16)",0,0,1,0
"(8, 16)",1,0,0,1
"(9, 16)",1,0,1,1
"(10, 16)",0,1,1,0
"(11, 16)",1,1,0,0
"(12, 16)",1,0,0,1
"(13, 16)",0,1,1,1
"(14, 16)",0,0,1,1
"(15, 16)",0,1,1,0
"(16, 16)",1,1,0,0
"(17, 16)",1,1,0,0
"(18, 16)",1,1,0,0
"(19, 16)",0,1,0,1
"(20, 16)",1,1,1,0
"(1, 17)",1,1,0,0
"(2, 17)",1,0,0,1
"(3, 17)",1,1,1,0
"(4, 17)",0,1,0,1
"(5, 17)",0,0,1,1
"(6, 17)",0,0,1,1
"(7, 17)",0,0,1,1
"(8, 17)",0,1,1,0
"(9, 17)",0,1,0,1
"(10, 17)",0,0,1,1
"(11, 17)",0,1,1,0
"(12, 17)",1,1,0,0
"(13, 17)",1,0,0,1
"(14, 17)",0,0,1,0
"(15, 17)",1,0,0,1
"(16, 17)",0,1,1,0
"(17, 17)",1,1,0,0
"(18, 17)",0,1,0,1
"(19, 17)",0,0,1,1
"(20, 17)",0,1,1,0
"(1, 18)",0,1,0,1
"(2, 18)",0,1,1,0
"(3, 18)",1,1,0,0
"(4, 18)",0,0,0,1
"(5, 18)",0,0,1,1
"(6, 18)",1,0,1,1
"(7, 18)",0,0,1,1
"(8, 18)",0,0,1,1
"(9, 18)",1,0,1,0
"(10, 18)",1,0,0,1
"(11, 18)",0,0,1,1
"(12, 18)",0,1,1,1
"(13, 18)",0,1,1,0
"(14, 18)",1,0,0,1
"(15, 18)",0,1,1,0
"(16, 18)",1,0,0,1
"(17, 18)",0,1,1,0
"(18, 18)",1,0,0,1
"(19, 18)",0,0,1,1
"(20, 18)",1,0,1,0
"(1, 19)",1,0,0,1
"(2, 19)",0,0,1,0
"(3, 19)",0,1,0,1
"(4, 19)",0,0,1,1
"(5, 19)",0,0,1,1
"(6, 19)",0,1,1,0
"(7, 19)",1,0,0,0
"(8, 19)",1,0,0,1
"(9, 19)",0,1,1,0
"(10, 19)",0,1,0,0
"(11, 19)",1,0,0,1
"(12, 19)",1,0,1,0
"(13, 19)",1,0,0,1
"(14, 19)",0,1,1,0
"(15, 19)",1,0,0,0
"(16, 19)",0,1,0,1
"(17, 19)",0,0,1,1
"(18, 19)",0,1,1,0
"(19, 19)",1,0,0,1
"(20, 19)",0,1,1,0
"(1, 20)",0,1,0,1
"(2, 20)",0,0,1,1
"(3, 20)",0,0,1,1
"(4, 20)",0,0,1,1
"(5, 20)",0,0,1,1
"(6, 20)",0,0,1,1
"(7, 20)",0,1,1,1
"(8, 20)",0,1,1,1
"(9, 20)",0,0,1,1
"(10, 20)",0,0,1,1
"(11, 20)",0,1,1,0
"(12, 20)",0,1,0,1
"(13, 20)",0,1,1,0
"(14, 20)",0,0,0,1
"(15, 20)",0,1,1,1
"(16, 20)",0,0,1,1
"(17, 20)",0,0,1,1
"(18, 20)",0,0,1,1
"(19, 20)",0,1,1,1
"(20, 20)",0,0,1,0
