cell,E,W,N,S
"(13, 9)",1,1,0,0
"(14, 9)",0,1,0,0
"(15, 9)",1,0,0,1
"(16, 9)",0,0,1,1
"(17, 9)",1,0,1,0
"(18, 9)",0,1,0,1
"(19, 9)",0,0,1,1
"(20, 9)",0,1,1,0
"(1, 10)",1,1,0,0
"(2, 10)",0,1,0,1
"(3, 10)",0,0,1,1
"(4, 10)",0,1,1,0
"(5, 10)",1,0,0,0
"(6, 10)",1,1,0,0
"(7, 10)",1,1,0,0
"(8, 10)",0,1,0,0
"(9, 10)",1,1,0,0
"(10, 10)",1,0,0,0
"(11, 10)",0,1,0,1
"(12, 10)",0,1,1,0
"(13, 10)",0,1,0,1
"(14, 10)",0,0,1,1
"(15, 10)",1,1,1,0
"(16, 10)",1,0,0,0
"(17, 10)",0,1,0,1
"(18, 10)",1,0,1,0
"(19, 10)",1,0,0,1
"(20, 10)",1,0,1,0
"(1, 11)",1,1,0,1
"(2, 11)",0,0,1,1
"(3, 11)",0,0,1,1
"(4, 11)",1,0,1,1
"(5, 11)",0,1,1,0
"(6, 11)",1,1,0,0
"(7, 11)",1,1,0,0
"(8, 11)",1,0,0,1
"(9, 11)",0,1,1,0
"(10, 11)",0,1,0,1
"(11, 11)",0,0,1,1
"(12, 11)",1,0,1,0
"(13, 11)",1,0,0,1
"(14, 11)",1,0,1,0
"(15, 11)",0,1,0,1
"(16, 11)",0,1,1,1
"(17, 11)",0,0,1,0
"(18, 11)",1,1,0,1
"(19, 11)",0,1,1,0
"(20, 11)",1,1,0,0
"(1, 12)",1,1,0,0
"(2, 12)",1,0,0,1
"(3, 12)",0,0,1,1
"(4, 12)",0,1,1,0
"(5, 12)",1,0,0,1
"(6, 12)",0,1,1,0
"(7, 12)",1,1,0,0
"(8, 12)",1,1,0,1
"(9, 12)",0,0,1,1
"(10, 12)",0,0,1,1
"(11, 12)",0,0,1,1
"(12, 12)",0,1,1,0
"(13, 12)",1,1,0,0
"(14, 12)",0,1,0,1
"(15, 12)",0,0,1,1
"(16, 12)",0,0,1,1
"(17, 12)",1,0,1,0
"(18, 12)",0,1,0,1
"(19, 12)",0,0,1,0
"(20, 12)",1,1,0,0
"(1, 13)",1,1,0,0
"(2, 13)",0,1,0,1
"(3, 13)",1,0,1,0
"(4, 13)",1,0,0,1
"(5, 13)",0,1,1,0
"(6, 13)",1,0,0,1
"(7, 13)",0,1,1,1
"(8, 13)",0,1,1,0
"(9, 13)",1,0,0,1
"(10, 13)",0,0,1,1
"(11, 13)",0,0,1,1
"(12, 13)",1,0,1,0
"(13, 13)",1,1,0,1
"(14, 13)",0,0,1,1
"(15, 13)",0,0,1,1
"(16, 13)",1,0,1,0
"(17, 13)",0,1,0,1
"(18, 13)",0,0,1,1
"(19, 13)",0,0,1,1
"(20, 13)",1,1,1,0
"(1, 14)",0,1,0,1
"(2, 14)",1,0,1,0
"(3, 14)",0,1,0,1
"(4, 14)",0,1,1,0
"(5, 14)",0,0,0,1
"(6, 14)",0,1,1,0
"(7, 14)",1,0,0,1
"(8, 14)",0,0,1,1
"(9, 14)",0,1,1,0
"(10, 14)",0,0,0,1
"(11, 14)",1,0,1,0
"(12, 14)",1,1,0,0
"(13, 14)",0,1,0,1
"(14, 14)",0,0,1,1
"(15, 14)",0,0,1,0
"(16, 14)",0,1,0,1
"(17, 14)",1,0,1,0
"(18, 14)",0,0,0,1
"(19, 14)",1,0,1,0
"(20, 14)",1,1,0,0
"(1, 15)",1,0,0,0
"(2, 15)",1,1,0,0
"(3, 15)",1,0,0,1
"(4, 15)",0,0,1,1
"(5, 15)",0,0,1,1
"(6, 15)",1,0,1,0
"(7, 15)",1,1,0,0
"(8, 15)",0,0,0,1
"(9, 15)",1,0,1,1
"(10, 15)",0,0,1,1
"(11, 15)",0,1,1,0
"(12, 15)",1,1,0,0
"(13, 15)",1,0,0,1
"(14, 15)",0,0,1,1
"(15, 15)",0,0,1,1
"(16, 15)",1,0,1,0
"(17, 15)",0,1,0,1
"(18, 15)",1,0,1,0
"(19, 15)",0,1,0,1
"(20, 15)",1,1,1,0
"(1, 16)",1,1,0,0
"(2, 16)",1,1,0,0
"(3, 16)",1,1,0,1
"(4, 16)",0,0,1,1
"(5, 16)",1,0,1,0
"(6, 16)",1,1,0,0
"(7, 16)",0,1,0,1
"(8, 16)",1,0,1,0
"(9, 16)",1,1,0,0
"(10, 16)",1,0,0,1
"(11, 16)",0,0,1,1
"(12, 16)",0,1,1,0
"(13, 16)",1,1,0,0
"(14, 16)",0,0,0,1
"(15, 16)",1,0,1,0
"(16, 16)",0,1,0,1
"(17, 16)",1,0,1,0
"(18, 16)",1,1,0,1
"(19, 16)",1,0,1,0
"(20, 16)",1,1,0,0
"(1, 17)",1,1,0,1
"(2, 17)",0,1,1,0
"(3, 17)",0,1,0,1
"(4, 17)",0,0,1,0
"(5, 17)",1,1,0,0
"(6, 17)",0,1,0,1
"(7, 17)",1,0,1,0
"(8, 17)",1,1,0,0
"(9, 17)",1,1,0,0
"(10, 17)",0,1,0,1
"(11, 17)",1,0,1,0
"(12, 17)",0,0,0,1
"(13, 17)",0,1,1,1
"(14, 17)",1,0,1,0
"(15, 17)",1,1,0,1
"(16, 17)",0,0,1,0
"(17, 17)",1,1,0,0
"(18, 17)",0,1,0,0
"(19, 17)",1,1,0,0
"(20, 17)",1,1,0,0
"(1, 18)",1,1,0,0
"(2, 18)",1,0,0,1
"(3, 18)",1,0,1,0
"(4, 18)",1,0,0,1
"(5, 18)",0,1,1,0
"(6, 18)",1,0,0,1
"(7, 18)",0,1,1,0
"(8, 18)",1,1,0,0
"(9, 18)",1,1,0,1
"(10, 18)",0,0,1,0
"(11, 18)",0,1,0,1
"(12, 18)",1,0,1,0
"(13, 18)",1,0,0,1
"(14, 18)",0,1,1,0
"(15, 18)",1,1,0,1
"(16, 18)",1,0,1,0
"(17, 18)",1,1,0,0
"(18, 18)",1,0,0,1
"(19, 18)",0,1,1,0
"(20, 18)",0,1,0,0
"(1, 19)",1,1,0,0
"(2, 19)",1,1,0,0
"(3, 19)",1,1,0,0
"(4, 19)",0,1,0,1
"(5, 19)",1,0,1,0
"(6, 19)",0,1,0,1
"(7, 19)",1,0,1,0
"(8, 19)",1,1,0,0
"(9, 19)",1,1,0,1
"(10, 19)",1,0,1,0
"(11, 19)",1,0,0,1
"(12, 19)",0,1,1,0
"(13, 19)",0,1,0,1
"(14, 19)",1,0,1,0
"(15, 19)",1,1,0,0
"(16, 19)",1,1,0,0
"(17, 19)",1,1,0,0
"(18, 19)",0,1,0,1
"(19, 19)",0,0,1,1
"(20, 19)",1,0,1,0
"(1, 20)",0,1,0,1
"(2, 20)",0,1,1,0
"(3, 20)",0,1,0,1
"(4, 20)",0,0,1,1
"(5, 20)",0,1,1,0
"(6, 20)",0,0,0,1
"(7, 20)",0,1,1,1
"(8, 20)",0,1,1,0
"(9, 20)",0,1,0,0
"(10, 20)",0,1,0,1
"(11, 20)",0,1,1,1
"(12, 20)",0,0,1,1
"(13, 20)",0,0,1,1
"(14, 20)",0,1,1,0
"(15, 20)",0,1,0,0
"(16, 20)",0,1,0,1
"(17, 20)",0,1,1,1
"(18, 20)",0,0,1,1
"(19, 20)",0,0,1,1
"(20, 20)",0,1,1,0
